client_id,active_flag
CL781016,True
CL539109,True
CL313539,False
CL243920,True
CL453757,True
CL834723,False
CL543107,True
CL758736,False
CL242965,True
CL539361,True
CL108167,False
CL426471,True
CL411213,False
CL845453,True
CL581566,True
CL481909,True
CL250885,True
CL298640,True
CL576777,False
CL487901,True
CL889356,True
CL611755,True
CL119672,True
CL164290,True
CL026384,True
CL918552,True
CL708064,True
CL032835,True
CL444465,True
CL429617,True
CL389454,True
CL528660,False
CL459455,True
CL549438,True
CL955603,True
CL672917,True
CL041764,True
CL558432,True
CL206342,True
CL488504,True
CL235709,True
CL639148,True
CL842754,True
CL938240,True
CL505452,True
CL651585,True
CL935603,True
CL989234,True
CL675924,True
CL356322,True
CL300363,True
CL881589,True
CL723582,True
CL503518,True
CL471991,True
CL881752,True
CL985402,True
CL390922,True
CL537909,True
CL712197,True
CL521893,True
CL056103,True
CL259004,True
CL874216,True
CL684544,True
CL038189,True
CL586473,True
CL273994,True
CL852963,True
CL131840,True
CL064146,True
CL702434,True
CL164100,True
CL682176,True
CL853710,True
CL234606,True
CL439500,True
CL865444,True
CL050266,True
CL605809,True
CL614278,True
CL801881,False
CL200918,True
CL336852,True
CL937993,True
CL230514,True
CL503790,True
CL157645,True
CL698230,True
CL274576,True
CL222967,True
CL613069,True
CL447486,True
CL401274,True
CL646527,True
CL777611,True
CL584646,True
CL380524,True
CL001717,True
CL899784,True
CL092554,True
CL060744,True
CL568068,True
CL770666,True
CL188441,True
CL979281,True
CL387491,True
CL793058,True
CL505538,False
CL026393,True
CL472590,True
CL771088,True
CL711166,True
CL457434,True
CL534599,True
CL217059,True
CL306739,True
CL683549,True
CL644529,True
CL183949,True
CL166981,True
CL676449,True
CL359350,True
CL450028,True
CL879877,True
CL257436,True
CL007888,True
CL545947,True
CL488709,True
CL542196,True
CL357004,True
CL371820,True
CL901976,True
CL398797,True
CL601996,True
CL709643,False
CL896247,True
CL789282,True
CL937232,True
CL544560,True
CL123192,True
CL508068,True
CL943245,True
CL993580,True
CL732710,True
CL762715,True
CL760429,True
CL305921,True
CL863085,True
CL142641,True
CL472637,True
CL792221,True
CL104174,True
CL221873,True
CL023972,True
CL057251,True
CL075133,True
CL413808,True
CL027842,True
CL541626,True
CL290984,True
CL043412,True
CL507390,True
CL011074,True
CL525909,True
CL982644,True
CL546359,True
CL202415,True
CL322886,True
CL953217,True
CL187970,True
CL954915,True
CL964592,True
CL363410,True
CL051460,True
CL588455,True
CL842427,True
CL043049,False
CL174041,True
CL067546,True
CL589194,True
CL410532,True
CL739417,True
CL447167,True
CL315786,True
CL126319,True
CL546209,True
CL231340,True
CL362396,True
CL681996,True
CL513252,True
CL113166,True
CL291411,True
CL953660,True
CL733447,True
CL393145,True
CL333276,True
CL226113,True
CL511917,True
CL108024,True
CL827411,True
CL953606,True
CL040234,True
CL906445,True
CL308435,True
CL695997,False
CL265143,True
CL446193,True
CL959362,True
CL565435,True
CL918850,False
CL043468,True
CL143412,True
CL815775,True
CL079794,True
CL222017,True
CL003497,True
CL570773,True
CL936920,False
CL211342,True
CL683129,True
CL778423,True
CL031475,True
CL048049,True
CL181985,True
CL625330,True
CL365295,True
CL355376,True
CL793193,True
CL344477,True
CL786971,True
CL476610,True
CL315121,True
CL034669,False
CL326547,True
CL866657,True
CL960602,True
CL383430,True
CL816846,True
CL439190,True
CL267037,True
CL642554,True
CL528598,True
CL962492,True
CL578675,False
CL371236,False
CL304214,True
CL523118,True
CL481915,True
CL095765,True
CL623555,True
CL942609,True
CL763728,True
CL079959,True
CL367846,True
CL986773,True
CL674905,True
CL758484,True
CL055356,True
CL685719,True
CL484883,True
CL528032,True
CL885328,True
CL073474,True
CL801842,True
CL328841,True
CL404255,True
CL523541,True
CL598876,True
CL658878,True
CL470234,True
CL369425,True
CL607009,True
CL947709,True
CL481717,True
CL165839,True
CL562347,True
CL125438,True
CL904963,True
CL689180,True
CL955960,True
CL538392,True
CL847810,True
CL113954,True
CL382422,True
CL122832,True
CL054218,True
CL338495,True
CL668816,False
CL303914,True
CL796330,True
CL031290,True
CL645676,True
CL907040,True
CL554335,True
CL217955,True
CL183363,True
CL922127,True
CL367368,True
CL660794,True
CL665228,True
CL527491,True
CL549687,True
CL715021,True
CL988334,True
CL808075,False
CL990220,True
CL737381,True
CL207455,False
CL712815,True
CL304506,True
CL424040,True
CL490227,True
CL674484,True
CL583277,True
CL509214,True
CL947391,True
CL242952,True
CL386387,True
CL873116,True
CL113420,False
CL641303,True
CL479793,True
CL826978,True
CL131817,True
CL008946,True
CL189976,True
CL023401,True
CL575970,True
CL484559,True
CL861392,True
CL306857,True
CL955948,True
CL858789,True
CL676053,True
CL121641,True
CL558881,True
CL015178,True
CL194704,True
CL303021,True
CL814491,True
CL207819,True
CL066860,True
CL119507,True
CL300514,True
CL774643,True
CL803255,True
CL622426,True
CL786037,True
CL207968,True
CL113931,True
CL911118,True
CL973609,True
CL211293,False
CL996419,False
CL056757,True
CL540220,True
CL073535,True
CL255963,True
CL613732,True
CL648704,True
CL348684,True
CL763085,True
CL718533,True
CL995211,True
CL276305,True
CL888210,True
CL399677,True
CL654761,True
CL400405,True
CL984049,True
CL819569,True
CL024715,True
CL103229,True
CL932295,True
CL861578,True
CL946775,True
CL199916,True
CL139465,True
CL036225,True
CL048816,False
CL942792,True
CL631419,True
CL136324,False
CL607466,True
CL131715,True
CL489456,True
CL233848,True
CL375882,True
CL416929,False
CL847682,True
CL879573,True
CL366307,True
CL647269,True
CL273758,True
CL352267,True
CL315211,True
CL081673,True
CL398682,True
CL959074,True
CL057901,True
CL021179,True
CL882460,True
CL509316,True
CL185202,True
CL898755,True
CL582081,True
CL627835,True
CL033648,True
CL504000,True
CL319917,True
CL234992,True
CL256514,True
CL358266,True
CL910119,True
CL614961,True
CL416214,True
CL353954,True
CL290919,True
CL983847,True
CL467859,True
CL502499,True
CL544080,True
CL835084,True
CL637612,True
CL644264,True
CL883040,True
CL547752,True
CL747664,True
CL585537,True
CL533128,True
CL581464,True
CL119349,True
CL981356,True
CL400528,True
CL945376,True
CL992327,True
CL334219,True
CL523593,True
CL090194,True
CL983357,True
CL038897,False
CL592759,True
CL527550,True
CL454522,True
CL410214,True
CL038463,True
CL530793,True
CL521998,True
CL649404,True
CL189462,True
CL096267,True
CL068124,True
CL983889,True
CL805275,True
CL770269,True
CL331793,False
CL972632,True
CL675228,True
CL592291,True
CL266547,True
CL493220,True
CL273763,True
CL654240,True
CL363200,True
CL871704,True
CL264443,True
CL896062,True
CL456989,True
CL079105,True
CL396843,True
CL554668,False
CL575479,True
CL720660,True
CL169601,True
CL343722,True
CL938956,True
CL874967,True
CL886817,True
CL208943,True
CL435016,True
CL978498,True
CL638165,True
CL265559,True
CL656711,True
CL963695,True
CL907856,True
CL292118,True
CL912520,True
CL282460,True
CL482710,True
CL324302,True
CL306984,True
CL861746,True
CL087340,True
CL514392,True
CL084572,False
CL971524,True
CL012951,True
CL268452,False
CL125942,True
CL589275,True
CL036598,True
CL832242,True
CL993042,True
CL281961,True
CL590715,True
CL651508,True
CL142126,True
CL032079,True
CL523167,False
CL106926,True
CL711268,True
CL051947,False
CL671878,True
CL206158,True
CL043958,True
CL676199,True
CL848629,True
CL358983,True
CL251996,True
CL324967,True
CL617901,True
CL365761,True
CL643125,True
CL426112,True
CL055177,True
CL649189,True
CL662305,True
CL464119,True
CL686009,True
CL248685,True
CL483226,True
CL888716,True
CL046135,True
CL693346,True
CL853717,True
CL677228,True
CL147386,True
CL967841,True
CL456595,True
CL780858,True
CL948825,False
CL411441,True
CL558594,True
CL718187,True
CL220624,True
CL775923,True
CL623967,True
CL735489,True
CL755960,True
CL135104,True
CL906173,True
CL517766,False
CL584594,True
CL006406,True
CL399372,True
CL241843,True
CL379363,True
CL884924,True
CL191094,True
CL395617,True
CL698330,True
CL770655,True
CL282379,False
CL521607,True
CL751245,True
CL977144,True
CL701018,True
CL860812,True
CL193406,True
CL695445,True
CL620990,True
CL937014,True
CL733838,True
CL101323,True
CL034598,True
CL107325,False
CL769674,True
CL222854,True
CL446753,True
CL599024,True
CL174832,True
CL331457,True
CL770772,True
CL314430,True
CL154637,True
CL062891,True
CL714178,True
CL786363,True
CL678619,False
CL867703,True
CL375933,True
CL707729,True
CL626316,True
CL972633,True
CL509594,True
CL380869,True
CL841001,True
CL079477,True
CL012608,True
CL040218,True
CL706710,True
CL080468,True
CL702461,True
CL573376,True
CL094916,True
CL837944,True
CL800677,True
CL972833,True
CL333745,True
CL930051,True
CL599160,True
CL881917,True
CL498382,True
CL158139,True
CL234398,True
CL884779,True
CL468632,True
CL666990,True
CL194369,True
CL419140,True
CL789492,True
CL478135,True
CL570386,True
CL626209,True
CL165151,False
CL752857,True
CL657163,True
CL772767,True
CL578355,True
CL084091,True
CL457391,True
CL847334,True
CL003491,True
CL816904,True
CL678731,False
CL759804,True
CL128223,True
CL173261,True
CL884661,True
CL309872,True
CL598829,True
CL061533,True
CL842178,True
CL139517,True
CL103678,False
CL094265,True
CL210642,True
CL378390,True
CL947107,True
CL666081,True
CL847886,True
CL557901,True
CL278669,True
CL022711,True
CL570554,True
CL940430,True
CL334763,True
CL714604,True
CL283091,True
CL919842,True
CL283235,True
CL857555,True
CL680735,True
CL969104,True
CL870968,True
CL160534,True
CL139666,True
CL023824,True
CL887810,True
CL838747,True
CL117187,True
CL917146,False
CL752604,True
CL725315,True
CL571598,True
CL227884,True
CL674257,True
CL718896,True
CL143229,True
CL924732,True
CL692227,True
CL123085,True
CL368368,True
CL860350,True
CL266267,True
CL670604,True
CL707201,True
CL617138,True
CL156511,True
CL106879,True
CL635073,True
CL138717,True
CL929169,True
CL919122,True
CL436501,True
CL861655,True
CL495839,True
CL015055,True
CL597262,True
CL405722,False
CL412419,True
CL612570,True
CL820448,True
CL529033,True
CL385221,True
CL455461,True
CL826257,True
CL044361,True
CL352943,True
CL573863,True
CL003493,True
CL708699,True
CL778707,True
CL432004,True
CL338031,True
CL227400,True
CL675327,True
CL401508,True
CL758598,True
CL639186,False
CL466381,True
CL756105,True
CL078661,True
CL317202,True
CL810181,True
CL162332,True
CL766333,True
CL621599,True
CL081397,False
CL092176,True
CL543716,True
CL497953,True
CL224529,False
CL670263,True
CL063325,True
CL590858,True
CL423161,True
CL054413,True
CL583731,False
CL496955,True
CL029464,True
CL744316,True
CL849106,True
CL931080,True
CL865824,True
CL506513,True
CL191110,True
CL718350,True
CL540769,True
CL191354,True
CL171528,True
CL890682,True
CL261843,True
CL998436,True
CL962607,True
CL147837,True
CL349651,True
CL279173,True
CL754092,True
CL634835,True
CL423170,False
CL733231,True
CL023793,True
CL018513,False
CL418347,True
CL618722,True
CL028163,True
CL282206,True
CL554014,True
CL831377,True
CL606440,True
CL917671,True
CL641972,True
CL946291,True
CL328941,True
CL975229,True
CL453869,True
CL814304,True
CL235016,True
CL035114,True
CL287694,True
CL050025,True
CL752390,True
CL914622,False
CL266987,True
CL520072,True
CL940841,True
CL974896,True
CL617296,True
CL539101,True
CL433183,True
CL035808,True
CL628286,True
CL740871,True
CL333406,True
CL561728,True
CL228426,True
CL381676,True
CL048727,False
CL789706,True
CL305277,True
CL382113,True
CL298315,True
CL449689,True
CL196321,True
CL689815,True
CL919607,True
CL051513,True
CL134409,True
CL134148,True
CL448719,True
CL336447,True
CL938987,True
CL845444,True
CL130210,True
CL519431,True
CL178530,True
CL260096,False
CL246914,True
CL836402,True
CL156339,False
CL192995,True
CL304440,True
CL670951,True
CL149375,True
CL751471,True
CL924676,True
CL509802,True
CL384029,True
CL953968,True
CL571081,False
CL944322,True
CL689003,True
CL422405,True
CL728474,True
CL436757,True
CL522988,True
CL003664,True
CL660516,True
CL090894,True
CL894398,True
CL081919,True
CL488590,True
CL087295,True
CL904714,True
CL210760,True
CL556904,True
CL806786,True
CL489775,True
CL953048,True
CL852810,True
CL698210,True
CL048257,True
CL520613,True
CL247869,True
CL757168,True
CL050394,True
CL479459,True
CL363611,True
CL912235,True
CL029411,True
CL037553,True
CL239865,True
CL401977,True
CL895740,True
CL176009,True
CL732430,True
CL127858,True
CL012993,True
CL976875,True
CL396581,True
CL698062,True
CL595012,True
CL200506,True
CL216040,True
CL662015,True
CL633720,False
CL455907,True
CL731171,True
CL700094,True
CL319585,True
CL030726,True
CL177733,True
CL919886,False
CL400412,True
CL951434,True
CL034376,True
CL983017,True
CL838530,False
CL058131,True
CL293005,True
CL830704,True
CL951432,True
CL734286,True
CL106220,True
CL792117,True
CL515158,True
CL459632,True
CL212060,True
CL178351,True
CL236513,False
CL110093,True
CL774880,True
CL238333,True
CL017318,True
CL708468,True
CL266488,True
CL333709,True
CL938407,True
CL390794,False
CL936422,True
CL658404,True
CL513704,True
CL783080,True
CL964795,True
CL495979,True
CL789533,False
CL912820,True
CL236849,True
CL146804,True
CL303489,True
CL207286,False
CL651146,True
CL101095,True
CL393960,True
CL474127,True
CL389238,True
CL321746,True
CL103258,True
CL318650,True
CL828884,True
CL122108,True
CL421689,False
CL751958,True
CL948563,True
CL344045,True
CL708160,True
CL119655,True
CL897806,False
CL827637,True
CL158547,True
CL893545,True
CL226692,True
CL186787,True
CL978333,True
CL670001,True
CL554524,True
CL696126,True
CL163328,True
CL015165,True
CL613689,True
CL236649,True
CL237060,False
CL399987,True
CL844538,True
CL364063,True
CL923520,True
CL969360,True
CL423947,True
CL597895,True
CL946872,True
CL830314,True
CL264498,True
CL375512,True
CL727586,True
CL149511,False
CL601223,True
CL165483,True
CL768812,True
CL842473,True
CL237406,False
CL193699,True
CL163627,True
CL563840,False
CL463532,True
CL047863,True
CL047328,False
CL017021,True
CL026360,False
CL329108,True
CL228174,True
CL874211,True
CL192041,True
CL526100,True
CL128130,True
CL558151,True
CL068534,True
CL726870,True
CL396474,True
CL348156,True
CL614964,True
CL092660,True
CL617486,True
CL888631,True
CL652112,True
CL944999,True
CL116267,True
CL899801,True
CL922625,True
CL291534,True
CL275528,True
CL985955,True
CL323002,True
CL145151,True
CL100525,False
CL170427,True
CL945850,False
CL557371,True
CL665198,True
CL013945,True
CL606603,False
CL324606,True
CL144691,True
CL086332,True
CL979109,True
CL678179,True
CL985485,True
CL389123,True
CL053028,False
CL765759,True
CL090463,True
CL264582,True
CL583092,True
CL588160,True
CL652077,True
CL940171,True
CL072850,True
CL382573,True
CL647203,True
CL011555,False
CL143798,True
CL074942,False
CL215977,True
CL613254,True
CL686645,True
CL692538,True
CL568534,True
CL832713,True
CL787458,True
CL274977,True
CL531268,True
CL743433,True
CL421841,True
CL044558,False
CL109668,True
CL432449,True
CL465530,True
CL810170,True
CL615580,True
CL454985,True
CL822262,True
CL985763,True
CL201726,False
CL643555,False
CL103206,True
CL721396,True
CL039243,True
CL508111,True
CL180776,True
CL526144,True
CL018308,True
CL951986,True
CL657814,True
CL427273,True
CL109787,True
CL080190,True
CL997319,True
CL857436,True
CL945998,True
CL859164,True
CL065001,True
CL548852,True
CL217251,True
CL175568,True
CL650674,True
CL131351,True
CL098511,False
CL216568,False
CL431333,True
CL713386,True
CL549927,True
CL937868,True
CL137748,True
CL684054,True
CL222711,True
CL478739,True
CL981479,True
CL333585,True
CL473336,True
CL286736,True
CL834548,True
CL517272,True
CL841789,True
CL746451,True
CL045702,True
CL679871,False
CL185259,True
CL696087,True
CL623881,True
CL813199,True
CL752871,True
CL769845,True
CL793532,True
CL705875,True
CL936692,True
CL896335,True
CL768253,True
CL188499,True
CL743559,True
CL647169,True
CL767038,True
CL730977,True
CL838551,True
CL007328,True
CL176938,True
CL920412,True
CL640161,True
CL875446,True
CL540209,True
CL323026,True
CL656339,True
CL745963,True
CL410999,True
CL645063,True
CL693151,True
CL648472,True
CL965773,True
CL855342,True
CL537441,True
CL586832,True
CL880275,True
CL041361,True
CL489489,True
CL554263,True
CL371981,True
CL250091,True
CL691512,True
CL460417,True
CL140575,True
CL993225,True
CL166444,True
CL884810,False
CL454791,True
CL410469,True
CL137703,False
CL609081,True
CL004157,False
CL075280,True
CL048465,False
CL221339,True
CL992908,True
CL685582,True
CL137258,True
CL351174,True
CL542576,True
CL081678,True
CL835146,True
CL528333,False
CL931412,True
CL089190,True
CL703337,True
CL670009,True
CL649983,True
CL216892,True
CL896595,True
CL546275,True
CL082307,False
CL498442,False
CL009759,True
CL395564,True
CL350679,False
CL286865,True
CL298401,True
CL603411,True
CL522567,True
CL130108,True
CL420352,True
CL383399,True
CL115735,True
CL563568,True
CL185255,True
CL111190,True
CL343085,True
CL196291,True
CL678159,True
CL984669,True
CL786904,True
CL388937,True
CL887159,True
CL747774,True
CL557822,True
CL272731,True
CL266250,True
CL429674,True
CL031502,True
CL685199,True
CL312391,True
CL686291,True
CL786546,True
CL634147,True
CL104281,True
CL769216,True
CL915571,True
CL176794,True
CL341895,True
CL887889,True
CL221644,True
CL163976,True
CL037668,True
CL183330,True
CL488445,True
CL575395,True
CL881520,True
CL445712,True
CL244248,False
CL400004,True
CL712856,True
CL410009,True
CL543428,True
CL041479,True
CL855461,False
CL700205,True
CL760257,False
CL940989,True
CL470711,True
CL202710,True
CL655266,True
CL675056,True
CL564601,True
CL611388,True
CL102217,False
CL467908,True
CL445701,True
CL875877,True
CL733443,True
CL714558,True
CL830670,True
CL376701,True
CL490462,True
CL095865,True
CL061279,False
CL374085,True
CL715951,True
CL009317,False
CL381981,True
CL455263,True
CL052560,True
CL527581,True
CL279346,True
CL836353,True
CL827482,True
CL602259,True
CL908541,True
CL252831,True
CL092802,True
CL244029,True
CL075825,True
CL912371,True
CL149558,False
CL776711,True
CL919164,True
CL113008,True
CL913618,True
CL923980,True
CL382997,True
CL660825,True
CL096939,True
CL441646,True
CL668129,True
CL508176,True
CL226281,True
CL747439,True
CL813639,True
CL370357,True
CL360366,True
CL497581,True
CL387856,True
CL208404,True
CL254765,True
CL855882,True
CL522355,False
CL137099,False
CL800236,True
CL068865,True
CL359187,True
CL676749,True
CL420860,True
CL015151,False
CL767569,True
CL813773,True
CL845691,True
CL282674,True
CL772282,True
CL808970,True
CL599269,True
CL795327,True
CL204694,True
CL467798,True
CL509015,True
CL028617,True
CL815878,True
CL948586,True
CL174658,False
CL223109,False
CL343717,True
CL900418,True
CL106562,True
CL538009,True
CL228305,True
CL501667,True
CL888685,True
CL017948,True
CL599933,True
CL420265,True
CL127673,True
CL603342,True
CL218481,True
CL230895,True
CL981630,True
CL843310,True
CL819503,False
CL353476,True
CL812343,True
CL731092,True
CL850421,True
CL258484,True
CL581687,True
CL976547,False
CL315801,True
CL064990,True
CL846698,True
CL593133,True
CL889816,True
CL416426,True
CL034548,True
CL967987,True
CL926284,True
CL297636,False
CL228154,True
CL858482,True
CL143270,True
CL494502,True
CL741999,True
CL391703,True
CL533733,True
CL973307,True
CL934937,True
CL032988,False
CL584448,True
CL502592,True
CL220630,True
CL959337,True
CL879065,False
CL065414,True
CL544131,True
CL850959,True
CL962216,True
CL705843,True
CL212775,True
CL715551,True
CL484572,True
CL969157,True
CL009061,True
CL215799,True
CL055043,True
CL896155,True
CL504987,True
CL411294,True
CL431443,True
CL321623,True
CL659538,True
CL729141,True
CL062782,True
CL181883,False
CL482387,True
CL532970,True
CL405871,True
CL781818,True
CL690601,True
CL055490,True
CL070711,True
CL537413,True
CL556388,True
CL679535,True
CL374256,False
CL358383,True
CL326885,True
CL581885,True
CL464414,True
CL745156,True
CL518243,False
CL840129,True
CL716163,True
CL803478,True
CL823470,True
CL916641,True
CL788366,True
CL518714,True
CL956903,True
CL646907,True
CL606438,True
CL283039,True
CL493177,True
CL942794,True
CL162426,True
CL605317,True
CL149284,True
CL165296,True
CL560783,True
CL523094,True
CL558685,True
CL731693,True
CL481977,True
CL047426,True
CL823183,True
CL635619,True
CL257581,True
CL334857,True
CL510874,True
CL177634,True
CL218483,True
CL391646,True
CL069796,True
CL796206,True
CL401266,True
CL820763,True
CL370072,False
CL900226,True
CL867431,True
CL715535,True
CL919383,True
CL798481,True
CL670492,True
CL731341,True
CL542684,False
CL714569,True
CL437996,True
CL765131,True
CL523039,True
CL076445,True
CL171232,True
CL553753,True
CL421541,True
CL473505,True
CL426012,True
CL503425,True
CL705220,True
CL188940,True
CL903860,True
CL334767,True
CL757778,True
CL597803,True
CL056601,True
CL460763,True
CL387821,True
CL211179,True
CL285852,True
CL958363,True
CL983470,True
CL161621,True
CL242553,False
CL063097,True
CL748559,True
CL557802,False
CL173330,True
CL224899,True
CL662045,False
CL551083,True
CL086247,True
CL427009,True
CL364973,True
CL765924,True
CL261444,True
CL021476,True
CL780811,True
CL929123,True
CL369247,True
CL300547,True
CL933091,True
CL300511,True
CL939688,True
CL224579,True
CL750337,False
CL768774,True
CL084669,True
CL167503,True
CL661035,True
CL495040,True
CL540443,True
CL565247,True
CL884970,True
CL087869,True
CL002494,True
CL277809,True
CL512270,True
CL871158,True
CL333434,True
CL463217,True
CL993411,True
CL393413,True
CL263251,True
CL117304,False
CL572291,False
CL764914,True
CL819940,True
CL187950,True
CL640611,True
CL834697,True
CL309955,True
CL562397,True
CL134637,True
CL853390,True
CL030904,True
CL885846,True
CL949319,True
CL241074,False
CL653172,True
CL526079,True
CL208151,True
CL958402,True
CL090780,False
CL735397,True
CL427354,False
CL426961,True
CL100809,True
CL096266,False
CL165705,True
CL088256,True
CL963514,True
CL361108,False
CL033572,True
CL838974,False
CL166496,True
CL378307,True
CL034562,True
CL222406,True
CL419867,True
CL272086,True
CL856500,True
CL872126,True
CL020523,True
CL578593,True
CL310768,True
CL631107,True
CL341462,True
CL316500,True
CL170651,True
CL455494,True
CL459188,True
CL562935,True
CL649179,True
CL785473,True
CL232665,True
CL926509,False
CL896721,True
CL895485,True
CL987234,True
CL284923,True
CL701972,True
CL631228,True
CL794984,False
CL351260,True
CL021684,True
CL489669,True
CL070098,True
CL927094,True
CL300695,True
CL818770,True
CL296685,True
CL484749,True
CL338895,True
CL561208,True
CL239614,True
CL521914,True
CL716903,True
CL156579,True
CL988771,True
CL616059,True
CL451301,True
CL236838,True
CL207324,True
CL357919,True
CL475694,True
CL635383,True
CL636150,True
CL874177,True
CL648393,True
CL911976,True
CL646070,True
CL500104,True
CL635180,True
CL662919,True
CL954043,True
CL850765,True
CL129270,True
CL292585,False
CL020615,True
CL267397,True
CL608014,True
CL168865,True
CL544660,True
CL630198,True
CL389623,True
CL969551,True
CL134461,True
CL876750,False
CL221848,True
CL484098,True
CL001609,True
CL804145,True
CL341312,True
CL626327,True
CL522331,True
CL095361,True
CL703847,True
CL662004,True
CL897161,True
CL061021,True
CL676728,True
CL014474,False
CL709331,False
CL367408,True
CL571253,True
CL060463,True
CL084856,True
CL928085,False
CL457424,True
CL368768,True
CL962681,True
CL267529,True
CL528850,True
CL128586,True
CL400892,True
CL543941,True
CL249482,True
CL933529,True
CL216454,True
CL469410,True
CL495751,True
CL878331,True
CL427600,True
CL640614,True
CL229107,False
CL938387,True
CL763957,True
CL498650,True
CL534896,True
CL530955,True
CL463263,True
CL008090,True
CL238143,True
CL908166,True
CL337939,True
CL322722,True
CL168744,True
CL824757,True
CL063394,True
CL482277,True
CL198837,True
CL419424,True
CL019896,False
CL956304,True
CL524978,True
CL495958,True
CL098214,True
CL934141,True
CL927727,True
CL439692,True
CL186585,True
CL423683,True
CL628503,True
CL873180,True
CL045271,True
CL395094,True
CL336465,True
CL640238,False
CL237809,True
CL756099,True
CL392592,True
CL450234,True
CL835980,True
CL885868,True
CL544692,True
CL681771,True
CL704361,True
CL471227,True
CL585627,False
CL956143,False
CL603124,True
CL141256,True
CL350135,True
CL188369,True
CL472378,True
CL600894,True
CL937607,True
CL468826,False
CL313557,False
CL313989,True
CL434530,True
CL927477,True
CL369854,True
CL607131,True
CL892774,False
CL785338,False
CL802327,True
CL789760,True
CL967864,True
CL741083,True
CL392182,True
CL627418,False
CL978040,True
CL040825,True
CL017550,True
CL114818,True
CL326634,True
CL681472,True
CL894304,True
CL238255,True
CL416949,True
CL782494,True
CL652305,True
CL940659,True
CL450253,True
CL388219,False
CL338216,False
CL818953,True
CL845523,True
CL367287,True
CL121104,True
CL514050,True
CL152450,True
CL920875,True
CL257523,True
CL581178,True
CL025573,False
CL731387,True
CL611218,True
CL196561,True
CL478454,True
CL998265,True
CL162297,True
CL534695,False
CL238383,True
CL254324,True
CL595324,True
CL200755,True
CL314339,True
CL640722,True
CL262583,True
CL089498,True
CL379716,True
CL948309,True
CL546058,True
CL748117,True
CL533785,True
CL791179,True
CL960074,True
CL732626,True
CL414389,True
CL540081,True
CL782617,True
CL077535,True
CL107457,True
CL309352,True
CL008317,True
CL032860,True
CL442422,True
CL078573,True
CL712700,True
CL231422,True
CL191147,True
CL032333,True
CL304254,True
CL025038,True
CL872889,True
CL086030,True
CL050743,True
CL522900,False
CL714973,True
CL151083,True
CL791875,True
CL355539,True
CL965284,True
CL111098,True
CL526156,True
CL742870,True
CL577309,True
CL505885,True
CL851147,True
CL147372,True
CL915669,False
CL485764,True
CL375740,True
CL721819,True
CL261845,True
CL772292,True
CL917565,True
CL822168,True
CL806654,True
CL805445,True
CL326434,True
CL493501,True
CL872860,True
CL611242,False
CL420181,True
CL399014,True
CL061040,True
CL422318,True
CL929030,True
CL963875,False
CL950771,True
CL143241,True
CL643063,True
CL456033,True
CL115293,True
CL886208,True
CL472347,True
CL654472,True
CL241040,True
CL207091,True
CL483275,True
CL963268,True
CL219128,True
CL176052,False
CL928735,True
CL444243,True
CL623425,True
CL119273,True
CL856780,True
CL832587,True
CL540317,True
CL621401,True
CL406440,True
CL382896,True
CL095664,True
CL457410,True
CL963861,True
CL509652,True
CL591031,True
CL866291,True
CL856930,True
CL951243,True
CL918533,True
CL870140,True
CL989809,True
CL398161,True
CL350172,True
CL039254,True
CL071930,False
CL674642,True
CL506563,False
CL462084,True
CL353400,True
CL794729,False
CL624553,True
CL568993,True
CL455647,True
CL214379,True
CL872571,True
CL279227,True
CL793073,False
CL092850,True
CL340368,True
CL705817,True
CL512503,True
CL102517,True
CL165641,True
CL975635,True
CL706456,True
CL398490,True
CL001871,True
CL313147,True
CL422471,True
CL441721,True
CL647183,True
CL783092,True
CL102419,True
CL386443,True
CL004300,True
CL510724,True
CL848466,True
CL772920,True
CL157569,True
CL853127,True
CL268079,True
CL327724,True
CL764120,True
CL239737,True
CL337370,True
CL697721,True
CL149108,True
CL775936,True
CL754872,True
CL595411,True
CL164147,True
CL973842,True
CL476867,True
CL211122,False
CL641517,True
CL572654,False
CL288078,True
CL201649,True
CL396796,True
CL976835,True
CL812653,True
CL028608,True
CL007248,True
CL654888,True
CL296976,True
CL052447,True
CL975278,True
CL317201,True
CL306931,True
CL139308,True
CL887894,True
CL439369,True
CL645879,True
CL927231,True
CL946812,True
CL620906,True
CL471678,True
CL222708,True
CL541923,True
CL048886,True
CL153551,True
CL764949,True
CL412966,True
CL277073,True
CL775092,True
CL508062,True
CL702772,True
CL421335,True
CL069322,True
CL409449,False
CL750823,True
CL318883,True
CL789985,True
CL854979,False
CL155459,True
CL145270,True
CL339876,False
CL587886,True
CL407879,True
CL758827,True
CL686795,True
CL128062,True
CL685450,True
CL478467,True
CL557187,True
CL338782,True
CL859393,True
CL368117,True
CL657455,False
CL921802,True
CL178976,False
CL464774,True
CL843317,True
CL245745,True
CL209298,True
CL336159,True
CL298920,True
CL788979,True
CL611498,True
CL611523,True
CL976302,True
CL653273,True
CL556319,True
CL100670,True
CL024949,True
CL471178,True
CL409209,True
CL918003,True
CL569782,True
CL719383,True
CL099199,True
CL839006,True
CL679480,True
CL847492,True
CL274791,True
CL994730,True
CL965527,True
CL257444,True
CL608071,True
CL039798,True
CL028622,True
CL188956,True
CL468701,False
CL904236,True
CL791358,True
CL437665,True
CL444894,True
CL277359,True
CL427170,True
CL267882,True
CL101759,True
CL141732,True
